id,customer_id,ordered_time,served_time,completed_time,amount_paid,rcoins_used,status
755,983,'2021-06-21 12:29:00','2021-06-21 12:44:00','2021-06-21 13:30:00',1229,78,'order-completed'
756,11,'2021-06-21 13:49:00','2021-06-21 14:02:00','2021-06-21 14:51:00',507,43,'order-completed'
757,22,'2021-06-21 14:05:00','2021-06-21 14:19:00','2021-06-21 15:18:00',237,240,'order-completed'
758,446,'2021-06-21 14:25:00','2021-06-21 14:36:00','2021-06-21 15:22:00',49,1363,'order-completed'
759,608,'2021-06-21 15:45:00','2021-06-21 15:55:00','2021-06-21 16:54:00',380,426,'order-completed'
760,539,'2021-06-21 16:00:00','2021-06-21 16:12:00','2021-06-21 17:05:00',968,479,'order-completed'
761,214,'2021-06-21 16:18:00','2021-06-21 16:32:00','2021-06-21 17:30:00',1245,332,'order-completed'
762,652,'2021-06-21 17:38:00','2021-06-21 17:49:00','2021-06-21 18:44:00',1201,378,'order-completed'
763,96,'2021-06-21 17:58:00','2021-06-21 18:11:00','2021-06-21 18:57:00',1412,43,'order-completed'
764,981,'2021-06-21 18:14:00','2021-06-21 18:29:00','2021-06-21 19:16:00',935,202,'order-completed'
765,862,'2021-06-21 19:34:00','2021-06-21 19:49:00','2021-06-21 20:46:00',411,199,'order-completed'
766,445,'2021-06-21 19:53:00','2021-06-21 20:03:00','2021-06-21 20:55:00',258,392,'order-completed'
767,522,'2021-06-21 20:12:00','2021-06-21 20:24:00','2021-06-21 21:20:00',1112,14,'order-completed'
768,265,'2021-06-21 21:32:00','2021-06-21 21:47:00','2021-06-21 22:39:00',953,352,'order-completed'
769,621,'2021-06-21 21:52:00','2021-06-21 22:03:00','2021-06-21 22:53:00',1206,206,'order-completed'
770,631,'2021-06-21 22:08:00','2021-06-21 22:23:00','2021-06-21 23:15:00',273,649,'order-completed'
771,287,'2021-06-21 23:28:00','2021-06-21 23:38:00','2021-06-22 00:30:00',241,417,'order-completed'
772,627,'2021-06-21 23:47:00','2021-06-21 23:57:00','2021-06-22 00:57:00',226,1399,'order-completed'
773,794,'2021-06-22 00:07:00','2021-06-22 00:17:00','2021-06-22 01:07:00',737,674,'order-completed'
774,221,'2021-06-22 01:27:00','2021-06-22 01:37:00','2021-06-22 02:25:00',399,968,'order-completed'
775,622,'2021-06-22 01:47:00','2021-06-22 01:58:00','2021-06-22 02:56:00',1127,182,'order-completed'
776,41,'2021-06-22 02:03:00','2021-06-22 02:17:00','2021-06-22 03:03:00',313,236,'order-completed'
777,785,'2021-06-22 03:23:00','2021-06-22 03:37:00','2021-06-22 04:24:00',17,1456,'order-completed'
778,66,'2021-06-22 03:43:00','2021-06-22 03:54:00','2021-06-22 04:50:00',429,96,'order-completed'
779,207,'2021-06-22 04:03:00','2021-06-22 04:15:00','2021-06-22 05:01:00',1160,290,'order-completed'
780,831,'2021-06-22 05:23:00','2021-06-22 05:38:00','2021-06-22 06:25:00',457,414,'order-completed'
781,140,'2021-06-22 05:38:00','2021-06-22 05:49:00','2021-06-22 06:43:00',945,138,'order-completed'
782,300,'2021-06-22 05:56:00','2021-06-22 06:09:00','2021-06-22 07:08:00',26,671,'order-completed'
783,369,'2021-06-22 07:16:00','2021-06-22 07:27:00','2021-06-22 08:19:00',604,570,'order-completed'
784,661,'2021-06-22 07:35:00','2021-06-22 07:48:00','2021-06-22 08:34:00',857,104,'order-completed'
785,190,'2021-06-22 07:51:00','2021-06-22 08:06:00','2021-06-22 09:00:00',711,299,'order-completed'
786,412,'2021-06-22 09:11:00','2021-06-22 09:26:00','2021-06-22 10:24:00',1249,478,'order-completed'
787,841,'2021-06-22 09:27:00','2021-06-22 09:41:00','2021-06-22 10:29:00',793,677,'order-completed'
788,926,'2021-06-22 09:45:00','2021-06-22 09:59:00','2021-06-22 10:56:00',731,141,'order-completed'
789,474,'2021-06-22 11:05:00','2021-06-22 11:18:00','2021-06-22 12:14:00',837,293,'order-completed'
790,590,'2021-06-22 11:24:00','2021-06-22 11:34:00','2021-06-22 12:25:00',1511,171,'order-completed'
791,204,'2021-06-22 11:42:00','2021-06-22 11:54:00','2021-06-22 12:39:00',1346,203,'order-completed'
792,637,'2021-06-22 13:02:00','2021-06-22 13:16:00','2021-06-22 14:16:00',999,558,'order-completed'
793,812,'2021-06-22 13:20:00','2021-06-22 13:31:00','2021-06-22 14:18:00',476,87,'order-completed'
794,285,'2021-06-22 13:38:00','2021-06-22 13:51:00','2021-06-22 14:45:00',20,1151,'order-completed'
795,952,'2021-06-22 14:58:00','2021-06-22 15:13:00','2021-06-22 15:58:00',150,1358,'order-completed'
796,221,'2021-06-22 15:15:00','2021-06-22 15:26:00','2021-06-22 16:15:00',810,482,'order-completed'
797,88,'2021-06-22 15:35:00','2021-06-22 15:47:00','2021-06-22 16:40:00',399,967,'order-completed'
798,762,'2021-06-22 16:55:00','2021-06-22 17:09:00','2021-06-22 18:03:00',345,258,'order-completed'
799,522,'2021-06-22 17:14:00','2021-06-22 17:27:00','2021-06-22 18:13:00',156,572,'order-completed'
800,312,'2021-06-22 17:29:00','2021-06-22 17:43:00','2021-06-22 18:33:00',690,975,'order-completed'
801,498,'2021-06-22 18:49:00','2021-06-22 19:03:00','2021-06-22 19:52:00',1660,287,'order-completed'
802,385,'2021-06-22 19:07:00','2021-06-22 19:18:00','2021-06-22 20:13:00',525,591,'order-completed'
803,591,'2021-06-22 19:23:00','2021-06-22 19:35:00','2021-06-22 20:33:00',379,846,'order-completed'
804,132,'2021-06-22 20:43:00','2021-06-22 20:56:00','2021-06-22 21:51:00',1291,239,'order-completed'
805,982,'2021-06-22 21:00:00','2021-06-22 21:15:00','2021-06-22 22:09:00',246,494,'order-completed'
806,323,'2021-06-22 21:17:00','2021-06-22 21:28:00','2021-06-22 22:15:00',235,366,'order-completed'
807,218,'2021-06-22 22:37:00','2021-06-22 22:51:00','2021-06-22 23:43:00',7,907,'order-completed'
808,587,'2021-06-22 22:54:00','2021-06-22 23:06:00','2021-06-23 00:01:00',686,237,'order-completed'
809,820,'2021-06-22 23:11:00','2021-06-22 23:25:00','2021-06-23 00:17:00',1389,4,'order-completed'
810,757,'2021-06-23 00:31:00','2021-06-23 00:44:00','2021-06-23 01:32:00',727,488,'order-completed'
811,794,'2021-06-23 00:48:00','2021-06-23 01:02:00','2021-06-23 01:52:00',743,230,'order-completed'
812,729,'2021-06-23 01:06:00','2021-06-23 01:18:00','2021-06-23 02:14:00',854,629,'order-completed'
813,462,'2021-06-23 02:26:00','2021-06-23 02:39:00','2021-06-23 03:38:00',644,464,'order-completed'
814,347,'2021-06-23 02:45:00','2021-06-23 03:00:00','2021-06-23 04:00:00',63,927,'order-completed'
815,503,'2021-06-23 03:00:00','2021-06-23 03:12:00','2021-06-23 04:12:00',398,436,'order-completed'
816,237,'2021-06-23 04:20:00','2021-06-23 04:33:00','2021-06-23 05:25:00',412,1085,'order-completed'
817,975,'2021-06-23 04:39:00','2021-06-23 04:53:00','2021-06-23 05:48:00',1665,96,'order-completed'
818,943,'2021-06-23 04:58:00','2021-06-23 05:13:00','2021-06-23 06:05:00',13,1640,'order-completed'
819,10,'2021-06-23 06:18:00','2021-06-23 06:28:00','2021-06-23 07:21:00',431,508,'order-completed'
820,855,'2021-06-23 06:35:00','2021-06-23 06:50:00','2021-06-23 07:38:00',81,423,'order-completed'
821,881,'2021-06-23 06:51:00','2021-06-23 07:03:00','2021-06-23 07:58:00',687,1019,'order-completed'
822,528,'2021-06-23 08:11:00','2021-06-23 08:25:00','2021-06-23 09:24:00',305,907,'order-completed'
823,925,'2021-06-23 08:29:00','2021-06-23 08:41:00','2021-06-23 09:37:00',576,555,'order-completed'
824,503,'2021-06-23 08:48:00','2021-06-23 09:02:00','2021-06-23 09:55:00',606,516,'order-completed'
825,137,'2021-06-23 10:08:00','2021-06-23 10:20:00','2021-06-23 11:06:00',166,1143,'order-completed'
826,317,'2021-06-23 10:28:00','2021-06-23 10:41:00','2021-06-23 11:34:00',47,916,'order-completed'
827,820,'2021-06-23 10:43:00','2021-06-23 10:56:00','2021-06-23 11:53:00',120,1310,'order-completed'
828,149,'2021-06-23 12:03:00','2021-06-23 12:15:00','2021-06-23 13:00:00',1063,42,'order-completed'
829,801,'2021-06-23 12:22:00','2021-06-23 12:33:00','2021-06-23 13:23:00',471,515,'order-completed'
830,886,'2021-06-23 12:42:00','2021-06-23 12:52:00','2021-06-23 13:37:00',310,908,'order-completed'
831,469,'2021-06-23 14:02:00','2021-06-23 14:12:00','2021-06-23 15:03:00',194,1074,'order-completed'
832,864,'2021-06-23 14:18:00','2021-06-23 14:28:00','2021-06-23 15:23:00',1277,70,'order-completed'
833,77,'2021-06-23 14:34:00','2021-06-23 14:44:00','2021-06-23 15:43:00',545,634,'order-completed'
834,458,'2021-06-23 15:54:00','2021-06-23 16:05:00','2021-06-23 16:55:00',321,237,'order-completed'
835,437,'2021-06-23 16:14:00','2021-06-23 16:27:00','2021-06-23 17:25:00',473,896,'order-completed'
836,707,'2021-06-23 16:29:00','2021-06-23 16:43:00','2021-06-23 17:38:00',540,696,'order-completed'
837,684,'2021-06-23 17:49:00','2021-06-23 18:01:00','2021-06-23 18:49:00',537,65,'order-completed'
838,196,'2021-06-23 18:06:00','2021-06-23 18:16:00','2021-06-23 19:05:00',594,263,'order-completed'
839,140,'2021-06-23 18:22:00','2021-06-23 18:33:00','2021-06-23 19:23:00',430,430,'order-completed'
840,525,'2021-06-23 19:42:00','2021-06-23 19:57:00','2021-06-23 20:46:00',538,747,'order-completed'
841,188,'2021-06-23 20:01:00','2021-06-23 20:11:00','2021-06-23 20:59:00',360,317,'order-completed'
842,597,'2021-06-23 20:19:00','2021-06-23 20:33:00','2021-06-23 21:24:00',1892,95,'order-completed'
843,603,'2021-06-23 21:39:00','2021-06-23 21:50:00','2021-06-23 22:41:00',89,479,'order-completed'
844,358,'2021-06-23 21:57:00','2021-06-23 22:07:00','2021-06-23 22:53:00',322,719,'order-completed'
845,795,'2021-06-23 22:12:00','2021-06-23 22:26:00','2021-06-23 23:17:00',44,408,'order-completed'
846,160,'2021-06-23 23:32:00','2021-06-23 23:43:00','2021-06-24 00:30:00',773,34,'order-completed'
847,905,'2021-06-23 23:49:00','2021-06-24 00:00:00','2021-06-24 00:52:00',756,302,'order-completed'
848,815,'2021-06-24 00:05:00','2021-06-24 00:18:00','2021-06-24 01:11:00',204,812,'order-completed'
849,40,'2021-06-24 01:25:00','2021-06-24 01:37:00','2021-06-24 02:24:00',343,822,'order-completed'
850,748,'2021-06-24 01:41:00','2021-06-24 01:54:00','2021-06-24 02:47:00',243,493,'order-completed'
851,315,'2021-06-24 01:56:00','2021-06-24 02:07:00','2021-06-24 03:01:00',304,955,'order-completed'
852,61,'2021-06-24 03:16:00','2021-06-24 03:28:00','2021-06-24 04:18:00',699,231,'order-completed'
853,517,'2021-06-24 03:31:00','2021-06-24 03:46:00','2021-06-24 04:39:00',1258,37,'order-completed'
854,318,'2021-06-24 03:46:00','2021-06-24 03:57:00','2021-06-24 04:53:00',585,58,'order-completed'
855,199,'2021-06-24 05:06:00','2021-06-24 05:21:00','2021-06-24 06:14:00',636,294,'order-completed'
856,482,'2021-06-24 05:23:00','2021-06-24 05:33:00','2021-06-24 06:28:00',818,54,'order-completed'
857,210,'2021-06-24 05:39:00','2021-06-24 05:52:00','2021-06-24 06:47:00',595,496,'order-completed'
858,383,'2021-06-24 06:59:00','2021-06-24 07:12:00','2021-06-24 08:06:00',1232,355,'order-completed'
859,490,'2021-06-24 07:15:00','2021-06-24 07:30:00','2021-06-24 08:23:00',190,918,'order-completed'
860,460,'2021-06-24 07:31:00','2021-06-24 07:41:00','2021-06-24 08:33:00',178,72,'order-completed'
861,499,'2021-06-24 08:51:00','2021-06-24 09:06:00','2021-06-24 09:57:00',757,586,'order-completed'
862,987,'2021-06-24 09:10:00','2021-06-24 09:21:00','2021-06-24 10:12:00',827,56,'order-completed'
863,874,'2021-06-24 09:29:00','2021-06-24 09:40:00','2021-06-24 10:40:00',620,126,'order-completed'
864,14,'2021-06-24 10:49:00','2021-06-24 10:59:00','2021-06-24 11:44:00',798,499,'order-completed'
865,304,'2021-06-24 11:08:00','2021-06-24 11:23:00','2021-06-24 12:21:00',221,1230,'order-completed'
866,294,'2021-06-24 11:25:00','2021-06-24 11:37:00','2021-06-24 12:22:00',150,241,'order-completed'
867,2,'2021-06-24 12:45:00','2021-06-24 12:55:00','2021-06-24 13:52:00',115,915,'order-completed'
868,35,'2021-06-24 13:05:00','2021-06-24 13:18:00','2021-06-24 14:10:00',1085,420,'order-completed'
869,135,'2021-06-24 13:20:00','2021-06-24 13:30:00','2021-06-24 14:23:00',762,376,'order-completed'
870,782,'2021-06-24 14:40:00','2021-06-24 14:53:00','2021-06-24 15:40:00',208,317,'order-completed'
871,425,'2021-06-24 14:55:00','2021-06-24 15:08:00','2021-06-24 15:59:00',42,857,'order-completed'
872,551,'2021-06-24 15:11:00','2021-06-24 15:23:00','2021-06-24 16:14:00',675,347,'order-completed'
873,574,'2021-06-24 16:31:00','2021-06-24 16:43:00','2021-06-24 17:33:00',488,268,'order-completed'
874,549,'2021-06-24 16:51:00','2021-06-24 17:02:00','2021-06-24 17:57:00',422,1050,'order-completed'
875,962,'2021-06-24 17:09:00','2021-06-24 17:24:00','2021-06-24 18:23:00',175,835,'order-completed'
876,336,'2021-06-24 18:29:00','2021-06-24 18:39:00','2021-06-24 19:38:00',545,94,'order-completed'
877,153,'2021-06-24 18:46:00','2021-06-24 18:59:00','2021-06-24 19:52:00',66,945,'order-completed'
878,23,'2021-06-24 19:05:00','2021-06-24 19:15:00','2021-06-24 20:09:00',1565,44,'order-completed'
879,59,'2021-06-24 20:25:00','2021-06-24 20:37:00','2021-06-24 21:35:00',554,129,'order-completed'
880,312,'2021-06-24 20:43:00','2021-06-24 20:57:00','2021-06-24 21:46:00',453,510,'order-completed'
881,44,'2021-06-24 21:00:00','2021-06-24 21:12:00','2021-06-24 21:58:00',247,550,'order-completed'
882,877,'2021-06-24 22:20:00','2021-06-24 22:33:00','2021-06-24 23:28:00',8,558,'order-completed'
883,461,'2021-06-24 22:36:00','2021-06-24 22:46:00','2021-06-24 23:32:00',593,532,'order-completed'
884,232,'2021-06-24 22:55:00','2021-06-24 23:08:00','2021-06-24 23:58:00',323,512,'order-completed'
885,341,'2021-06-25 00:15:00','2021-06-25 00:29:00','2021-06-25 01:14:00',385,392,'order-completed'
886,859,'2021-06-25 00:33:00','2021-06-25 00:45:00','2021-06-25 01:32:00',626,169,'order-completed'
887,678,'2021-06-25 00:49:00','2021-06-25 01:04:00','2021-06-25 01:52:00',221,447,'order-completed'
888,191,'2021-06-25 02:09:00','2021-06-25 02:21:00','2021-06-25 03:13:00',180,579,'order-completed'
889,517,'2021-06-25 02:29:00','2021-06-25 02:43:00','2021-06-25 03:31:00',1030,80,'order-completed'
890,468,'2021-06-25 02:49:00','2021-06-25 03:01:00','2021-06-25 03:46:00',729,84,'order-completed'
891,760,'2021-06-25 04:09:00','2021-06-25 04:23:00','2021-06-25 05:14:00',927,162,'order-completed'
892,61,'2021-06-25 04:26:00','2021-06-25 04:40:00','2021-06-25 05:26:00',825,233,'order-completed'
893,463,'2021-06-25 04:46:00','2021-06-25 05:00:00','2021-06-25 05:48:00',612,470,'order-completed'
894,523,'2021-06-25 06:06:00','2021-06-25 06:16:00','2021-06-25 07:07:00',978,588,'order-completed'
895,89,'2021-06-25 06:23:00','2021-06-25 06:34:00','2021-06-25 07:22:00',764,174,'order-completed'
896,260,'2021-06-25 06:41:00','2021-06-25 06:51:00','2021-06-25 07:41:00',518,149,'order-completed'
897,213,'2021-06-25 08:01:00','2021-06-25 08:15:00','2021-06-25 09:13:00',473,514,'order-completed'
898,316,'2021-06-25 08:20:00','2021-06-25 08:33:00','2021-06-25 09:26:00',54,887,'order-completed'
899,687,'2021-06-25 08:39:00','2021-06-25 08:49:00','2021-06-25 09:38:00',364,804,'order-completed'
900,660,'2021-06-25 09:59:00','2021-06-25 10:12:00','2021-06-25 10:59:00',55,582,'order-completed'
901,608,'2021-06-25 10:19:00','2021-06-25 10:34:00','2021-06-25 11:22:00',335,495,'order-completed'
902,224,'2021-06-25 10:35:00','2021-06-25 10:48:00','2021-06-25 11:43:00',592,787,'order-completed'
903,733,'2021-06-25 11:55:00','2021-06-25 12:10:00','2021-06-25 13:00:00',774,16,'order-completed'
904,780,'2021-06-25 12:14:00','2021-06-25 12:29:00','2021-06-25 13:21:00',214,533,'order-completed'
905,154,'2021-06-25 12:32:00','2021-06-25 12:46:00','2021-06-25 13:32:00',1049,107,'order-completed'
906,155,'2021-06-25 13:52:00','2021-06-25 14:03:00','2021-06-25 14:49:00',64,1020,'order-completed'
907,476,'2021-06-25 14:10:00','2021-06-25 14:20:00','2021-06-25 15:16:00',58,693,'order-completed'
908,34,'2021-06-25 14:25:00','2021-06-25 14:39:00','2021-06-25 15:37:00',247,808,'order-completed'
909,188,'2021-06-25 15:45:00','2021-06-25 15:59:00','2021-06-25 16:55:00',415,654,'order-completed'
910,281,'2021-06-25 16:03:00','2021-06-25 16:18:00','2021-06-25 17:11:00',259,711,'order-completed'
911,449,'2021-06-25 16:20:00','2021-06-25 16:30:00','2021-06-25 17:16:00',608,438,'order-completed'
912,626,'2021-06-25 17:40:00','2021-06-25 17:50:00','2021-06-25 18:36:00',528,659,'order-completed'
913,55,'2021-06-25 17:57:00','2021-06-25 18:09:00','2021-06-25 18:55:00',344,458,'order-completed'
914,154,'2021-06-25 18:17:00','2021-06-25 18:32:00','2021-06-25 19:30:00',994,303,'order-completed'
915,257,'2021-06-25 19:37:00','2021-06-25 19:49:00','2021-06-25 20:48:00',427,493,'order-completed'
916,594,'2021-06-25 19:55:00','2021-06-25 20:08:00','2021-06-25 20:53:00',744,243,'order-completed'
917,22,'2021-06-25 20:10:00','2021-06-25 20:22:00','2021-06-25 21:07:00',208,1064,'order-completed'
918,563,'2021-06-25 21:30:00','2021-06-25 21:41:00','2021-06-25 22:37:00',535,733,'order-completed'
919,297,'2021-06-25 21:48:00','2021-06-25 22:02:00','2021-06-25 22:53:00',14,814,'order-completed'
920,313,'2021-06-25 22:08:00','2021-06-25 22:23:00','2021-06-25 23:23:00',214,1542,'order-completed'
921,691,'2021-06-25 23:28:00','2021-06-25 23:42:00','2021-06-26 00:39:00',89,1079,'order-completed'
922,637,'2021-06-25 23:47:00','2021-06-26 00:02:00','2021-06-26 01:00:00',27,669,'order-completed'
923,537,'2021-06-26 00:03:00','2021-06-26 00:13:00','2021-06-26 01:00:00',190,726,'order-completed'
924,547,'2021-06-26 01:23:00','2021-06-26 01:38:00','2021-06-26 02:30:00',20,467,'order-completed'
925,458,'2021-06-26 01:39:00','2021-06-26 01:53:00','2021-06-26 02:52:00',1165,158,'order-completed'
926,725,'2021-06-26 01:59:00','2021-06-26 02:12:00','2021-06-26 03:00:00',133,389,'order-completed'
927,864,'2021-06-26 03:19:00','2021-06-26 03:30:00','2021-06-26 04:25:00',327,570,'order-completed'
928,251,'2021-06-26 03:36:00','2021-06-26 03:48:00','2021-06-26 04:36:00',396,4,'order-completed'
929,984,'2021-06-26 03:54:00','2021-06-26 04:07:00','2021-06-26 05:07:00',373,1244,'order-completed'
930,408,'2021-06-26 05:14:00','2021-06-26 05:28:00','2021-06-26 06:27:00',677,172,'order-completed'
931,26,'2021-06-26 05:33:00','2021-06-26 05:47:00','2021-06-26 06:43:00',336,467,'order-completed'
932,999,'2021-06-26 05:48:00','2021-06-26 06:03:00','2021-06-26 07:03:00',618,896,'order-completed'
933,787,'2021-06-26 07:08:00','2021-06-26 07:20:00','2021-06-26 08:19:00',233,391,'order-completed'
934,584,'2021-06-26 07:25:00','2021-06-26 07:37:00','2021-06-26 08:30:00',363,1341,'order-completed'
935,526,'2021-06-26 07:44:00','2021-06-26 07:56:00','2021-06-26 08:54:00',989,126,'order-completed'
936,92,'2021-06-26 09:04:00','2021-06-26 09:16:00','2021-06-26 10:06:00',298,581,'order-completed'
937,525,'2021-06-26 09:23:00','2021-06-26 09:35:00','2021-06-26 10:26:00',260,513,'order-completed'
938,489,'2021-06-26 09:42:00','2021-06-26 09:52:00','2021-06-26 10:41:00',349,616,'order-completed'
939,339,'2021-06-26 11:02:00','2021-06-26 11:17:00','2021-06-26 12:02:00',421,606,'order-completed'
940,803,'2021-06-26 11:17:00','2021-06-26 11:30:00','2021-06-26 12:30:00',113,951,'order-completed'
941,744,'2021-06-26 11:32:00','2021-06-26 11:43:00','2021-06-26 12:29:00',247,944,'order-completed'
942,392,'2021-06-26 12:52:00','2021-06-26 13:07:00','2021-06-26 13:59:00',112,1579,'order-completed'
943,412,'2021-06-26 13:11:00','2021-06-26 13:25:00','2021-06-26 14:17:00',141,976,'order-completed'
944,897,'2021-06-26 13:30:00','2021-06-26 13:41:00','2021-06-26 14:32:00',436,516,'order-completed'
945,871,'2021-06-26 14:50:00','2021-06-26 15:01:00','2021-06-26 15:51:00',233,122,'order-completed'
946,767,'2021-06-26 15:07:00','2021-06-26 15:20:00','2021-06-26 16:07:00',693,143,'order-completed'
947,515,'2021-06-26 15:23:00','2021-06-26 15:38:00','2021-06-26 16:26:00',601,856,'order-completed'
948,103,'2021-06-26 16:43:00','2021-06-26 16:56:00','2021-06-26 17:54:00',745,633,'order-completed'
949,525,'2021-06-26 16:59:00','2021-06-26 17:09:00','2021-06-26 17:55:00',934,49,'order-completed'
950,522,'2021-06-26 17:19:00','2021-06-26 17:33:00','2021-06-26 18:27:00',1029,211,'order-completed'
951,51,'2021-06-26 18:39:00','2021-06-26 18:51:00','2021-06-26 19:44:00',215,915,'order-completed'
952,635,'2021-06-26 18:54:00','2021-06-26 19:07:00','2021-06-26 20:03:00',891,625,'order-completed'
953,84,'2021-06-26 19:11:00','2021-06-26 19:26:00','2021-06-26 20:16:00',269,1234,'order-completed'
954,830,'2021-06-26 20:31:00','2021-06-26 20:46:00','2021-06-26 21:34:00',345,998,'order-completed'
955,990,'2021-06-26 20:50:00','2021-06-26 21:01:00','2021-06-26 21:53:00',1108,190,'order-completed'
956,872,'2021-06-26 21:07:00','2021-06-26 21:21:00','2021-06-26 22:14:00',402,429,'order-completed'
957,779,'2021-06-26 22:27:00','2021-06-26 22:37:00','2021-06-26 23:23:00',93,944,'order-completed'
958,596,'2021-06-26 22:45:00','2021-06-26 22:56:00','2021-06-26 23:50:00',103,819,'order-completed'
959,592,'2021-06-26 23:04:00','2021-06-26 23:17:00','2021-06-27 00:17:00',177,237,'order-completed'
960,908,'2021-06-27 00:24:00','2021-06-27 00:37:00','2021-06-27 01:36:00',143,846,'order-completed'
961,893,'2021-06-27 00:43:00','2021-06-27 00:53:00','2021-06-27 01:53:00',32,620,'order-completed'
962,43,'2021-06-27 00:59:00','2021-06-27 01:09:00','2021-06-27 01:59:00',9,1590,'order-completed'
963,510,'2021-06-27 02:19:00','2021-06-27 02:33:00','2021-06-27 03:23:00',315,621,'order-completed'
964,679,'2021-06-27 02:36:00','2021-06-27 02:49:00','2021-06-27 03:38:00',1177,202,'order-completed'
965,193,'2021-06-27 02:53:00','2021-06-27 03:03:00','2021-06-27 03:55:00',232,761,'order-completed'
966,506,'2021-06-27 04:13:00','2021-06-27 04:24:00','2021-06-27 05:12:00',616,1027,'order-completed'
967,744,'2021-06-27 04:29:00','2021-06-27 04:39:00','2021-06-27 05:32:00',148,512,'order-completed'
968,635,'2021-06-27 04:47:00','2021-06-27 04:59:00','2021-06-27 05:47:00',161,562,'order-completed'
969,370,'2021-06-27 06:07:00','2021-06-27 06:22:00','2021-06-27 07:15:00',1452,150,'order-completed'
970,433,'2021-06-27 06:23:00','2021-06-27 06:33:00','2021-06-27 07:29:00',784,427,'order-completed'
971,2,'2021-06-27 06:38:00','2021-06-27 06:48:00','2021-06-27 07:48:00',391,880,'order-completed'
972,948,'2021-06-27 07:58:00','2021-06-27 08:13:00','2021-06-27 09:04:00',1225,44,'order-completed'
973,826,'2021-06-27 08:18:00','2021-06-27 08:32:00','2021-06-27 09:31:00',67,1094,'order-completed'
974,706,'2021-06-27 08:35:00','2021-06-27 08:48:00','2021-06-27 09:35:00',451,1130,'order-completed'
975,268,'2021-06-27 09:55:00','2021-06-27 10:07:00','2021-06-27 10:53:00',677,245,'order-completed'
976,389,'2021-06-27 10:12:00','2021-06-27 10:24:00','2021-06-27 11:18:00',719,457,'order-completed'
977,441,'2021-06-27 10:32:00','2021-06-27 10:47:00','2021-06-27 11:40:00',406,724,'order-completed'
978,138,'2021-06-27 11:52:00','2021-06-27 12:04:00','2021-06-27 12:57:00',693,544,'order-completed'
979,880,'2021-06-27 12:08:00','2021-06-27 12:22:00','2021-06-27 13:21:00',762,349,'order-completed'
980,545,'2021-06-27 12:27:00','2021-06-27 12:39:00','2021-06-27 13:36:00',846,267,'order-completed'
981,906,'2021-06-27 13:47:00','2021-06-27 13:58:00','2021-06-27 14:48:00',315,275,'order-completed'
982,265,'2021-06-27 14:02:00','2021-06-27 14:16:00','2021-06-27 15:13:00',967,155,'order-completed'
983,218,'2021-06-27 14:17:00','2021-06-27 14:32:00','2021-06-27 15:28:00',864,731,'order-completed'
984,109,'2021-06-27 15:37:00','2021-06-27 15:52:00','2021-06-27 16:50:00',1279,446,'order-completed'
985,194,'2021-06-27 15:52:00','2021-06-27 16:07:00','2021-06-27 17:04:00',300,729,'order-completed'
986,31,'2021-06-27 16:07:00','2021-06-27 16:21:00','2021-06-27 17:17:00',80,1119,'order-completed'
987,918,'2021-06-27 17:27:00','2021-06-27 17:37:00','2021-06-27 18:29:00',1386,352,'order-completed'
988,124,'2021-06-27 17:47:00','2021-06-27 18:00:00','2021-06-27 18:57:00',1025,271,'order-completed'
989,385,'2021-06-27 18:04:00','2021-06-27 18:15:00','2021-06-27 19:11:00',789,537,'order-completed'
990,770,'2021-06-27 19:24:00','2021-06-27 19:38:00','2021-06-27 20:25:00',15,772,'order-completed'
991,567,'2021-06-27 19:40:00','2021-06-27 19:50:00','2021-06-27 20:43:00',859,539,'order-completed'
992,914,'2021-06-27 19:57:00','2021-06-27 20:08:00','2021-06-27 21:05:00',126,444,'order-completed'
993,404,'2021-06-27 21:17:00','2021-06-27 21:27:00','2021-06-27 22:25:00',80,678,'order-completed'
994,400,'2021-06-27 21:32:00','2021-06-27 21:46:00','2021-06-27 22:38:00',408,297,'order-completed'
995,830,'2021-06-27 21:52:00','2021-06-27 22:07:00','2021-06-27 23:07:00',1303,713,'order-completed'
996,733,'2021-06-27 23:12:00','2021-06-27 23:24:00','2021-06-28 00:20:00',613,1259,'order-completed'
997,43,'2021-06-27 23:27:00','2021-06-27 23:39:00','2021-06-28 00:38:00',392,602,'order-completed'
998,157,'2021-06-27 23:44:00','2021-06-27 23:55:00','2021-06-28 00:41:00',431,536,'order-completed'
